VIO_ID,ACCT_NUM,ACCT_OWNER,VIOLATION_NUM,VIO_LAW_NUM,VIO_LAW_DESC,VIO_DATE,ACTION,PREM_ADDR,BIN,COMMUNITY.BOARD,COUNCIL.DISTRICT,BBL,LATITUDE,LONGITUDE,POSTCODE,BOROUGH,NUMBER,STREET,CENSUS.TRACT,NTA
44216,38033239,NYCSA   [P.S. 49Q,E505407,OTHER0001,SEE FOLDER INFORMATION,1/6/2018,OPEN,63-60 80 ST,4069253,405,30,4029900045,40.719594,-73.875393,11379,QN,63-60,80 ST,663,Middle Village
44233,99017428,JOYA HALL,E530057,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,8/2/2018,OPEN,63-108 WOODHAVEN BLVD,4070122,405,30,4030150032,40.721628,-73.867177,11374,QN,63-108,WOODHAVEN BLVD,679,Middle Village
48821,31062235,RED LOBSTER(1FL)#6273,E530271,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,8/21/2018,OPEN,88-01 QUEENS BLVD,4437281,404,25,4018437501,40.735679,-73.875329,11373,QN,88-01,QUEENS BLVD,473,Elmhurst
47047,91005918,PHANTOM AUTO COLLISION,E418339,SPRY00S43,SHOW APPROVAL OF SPK HEAD INSTALLATION,10/29/2015,OPEN,181-22 93 AVE,4220083,412,27,4103220040,40.707793,-73.778421,11423,QN,181-22,93 AVE,444,Jamaica
44174,31232697,TASTE OF CHINA,E559819,RH-85,REINSPECTION REQUIRED,12/17/2018,OPEN,71-00 GRAND AVE,4062728,405,30,4027970016,40.727623,-73.892015,11378,QN,71-00,GRAND AVE,49302,Maspeth
47322,91038497,217 LINDEN REST.CORP.,E415294,RH-3,LEGALIZE - SYSTEM ALTERED,4/10/2015,OPEN,217-01 LINDEN BLVD,4244233,413,27,4113180006,40.696089,-73.742367,11411,QN,217-01,LINDEN BLVD,598,Cambria Heights
50726,29174240,ST JOHN'S UNIV/ DEANGELO,E534750,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,11/1/2018,OPEN,80-40 UTOPIA PKWY,4864353,408,24,4070210001,40.721859,-73.794577,11432,QN,80-40,UTOPIA PKWY,1267,Pomonok-Flushing Heights-Hillcrest
50513,31286719,OUR LADY PERPETUAL HELP,E507839,PBU-33,Rem draw bolts/lock from exit door,9/22/2017,OPEN,111-10 115 ST,4591928,410,28,4116190001,40.679058,-73.824922,11420,QN,111-10,115 ST,102,South Ozone Park
50499,21035142,WIN FAT REALTY INC,E343134,HT-4,PROVIDE FSP FOR APPROVAL-HOTEL,2/18/2012,OPEN,133-51 39 AVE,4584150,407,20,4049720057,40.759755,-73.832792,11354,QN,133-51,39 AVE,871,Flushing
43632,37347200,M&M BROADWAY BAKERY,E512567,RH-85,REINSPECTION REQUIRED,11/6/2017,OPEN,89-52 ELMHURST AVE,4038784,404,21,4015510001,40.748221,-73.876152,11373,QN,89-52,ELMHURST AVE,469,Elmhurst
48590,27112606,NYC DEPT OF SANITATION,E318748,OTHER0001,SEE FOLDER INFORMATION,3/20/2012,OPEN,153-67 146 AVE,4433112,413,31,4150010073,40.665063,-73.78439,11434,QN,153-67,146 AVE,306,Springfield Gardens South-Brookville
42995,31271265,P.S. 84 STEINWAY SCHOOL,E557041,PBU-11B,Repair fire alarm system,10/24/2018,OPEN,22-45 41 ST,4015334,401,22,4007940017,40.771151,-73.906119,11105,QN,22-45,41 ST,119,Steinway
46025,31275035,P.S. 811,E461732,PBU-11B,Repair fire alarm system,1/2/2018,OPEN,61-25 MARATHON PKWY,4173060,411,23,4083610001,40.756408,-73.72872,11362,QN,61-25,MARATHON PKWY,152902,Douglas Manor-Douglaston-Little Neck
47694,31283138,RIVERTON STREET CHARTER,E558138,PBU-40,Prov CoF for maint of spk/IFA,9/17/2018,OPEN,118-34 RIVERTON ST,4268946,412,27,4124490004,40.689326,-73.763617,11412,QN,118-34,RIVERTON ST,366,St. Albans
47701,35069004,OCEAN SIDE RESTAURANT,E556196,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,11/21/2018,OPEN,127-19 MERRICK BLVD,4269971,412,27,4124880001,40.681645,-73.765018,11434,QN,127-19,MERRICK BLVD,366,St. Albans
47444,88045414,NYC DEPT OF EDUCATION,E504658,PA 17,NOT MATCH CERT OF OCCUPANCY,6/9/2017,OPEN,130-02 115 AVE,4252357,410,28,4116730001,40.679255,-73.810141,11420,QN,130-02,115 AVE,176,South Ozone Park
48747,87045407,ST GABRIEL'S CHURCH,E457880,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,3/27/2017,OPEN,97-08 ASTORIA BLVD,4437125,403,21,4013770016,40.761662,-73.871958,11369,QN,97-08,ASTORIA BLVD,361,East Elmhurst
47066,33281981,TABERNACLE COMM(BSMT),E350268,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,9/2/2014,OPEN,115-62 FARMERS BLVD,4221130,412,27,4103870052,40.694282,-73.762375,11412,QN,115-62,FARMERS BLVD,398,St. Albans
43258,98010002,AMF 34-AV BOWL,E378546,RH-3,LEGALIZE - SYSTEM ALTERED,12/21/2015,OPEN,69-10 34 AVE,4028777,403,25,4012560001,40.752085,-73.896579,11377,QN,69-10,34 AVE,291,Jackson Heights
49382,36395051,EPIC NORTH HIGH SCHOOL,E458021,PBU-11B,Repair fire alarm system,11/21/2016,OPEN,94-25 117 ST,4441342,409,28,4094350016,40.692872,-73.829093,11419,QN,94-25,117 ST,120,Richmond Hill
50411,37001021,BIG CITY BOILER,E486684,HCU68,,12/16/2016,OPEN,19-38 38 ST,4542907,401,22,4008120067,40.778111,-73.90141,11105,QN,19-38,38 ST,12301,Steinway
43173,31276579,PS 127 EAST ELMHURST,E557047,PBU-43,prov records maint/test/spk,10/26/2018,OPEN,98-01 25 AVE,4024487,403,21,4011090016,40.765108,-73.871395,11369,QN,98-01,25 AVE,357,East Elmhurst
44441,31016181,BUENOS AIRES TANGO,E304516,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,1/18/2011,OPEN,111-08 QUEENS BLVD,4078828,406,29,4032940026,40.718077,-73.837387,11375,QN,111-08,QUEENS BLVD,76901,Forest Hills
47346,588632,NYC DOE,E520329,OTHER0001,SEE FOLDER INFORMATION,12/26/2017,OPEN,138-30 LAFAYETTE ST,4245993,410,32,4114030001,40.670898,-73.845729,11417,QN,138-30,LAFAYETTE ST,58,Ozone Park
43702,87060893,NYC DEPT OF EDUCATION,E511551,PA 24,PROVIDE FLAMEPROOFING AFFIDAVIT,4/9/2018,OPEN,34-74 113 ST,4043827,403,21,4017560025,40.755806,-73.855968,11368,QN,34-74,113 ST,381,North Corona
45513,38291274,GAYA ART HALL INC,E529225,PA 37,PROVIDE COF HOLDER FOR SPK,8/21/2018,OPEN,188-16 NORTHERN BLVD,4124317,411,19,4055120038,40.75756,-73.792243,11358,QN,188-16,NORTHERN BLVD,1459,Auburndale
42453,36025492,41-07 CRESCENT ST JV LLC,E451727,OTHER0001,SEE FOLDER INFORMATION,1/25/2016,OPEN,41-07 CRESCENT ST,4005008,401,26,4004150020,40.751947,-73.939068,11101,QN,41-07,CRESCENT ST,33,Queensbridge-Ravenswood-Long Island City
42176,38230579,INDOOR EXTREME SPORTS,E528587,PA 12,REPAIR PANIC HARDWARD ON DOOR,6/15/2018,OPEN,47-11 VAN DAM ST,4003449,402,26,4002530017,40.742209,-73.933575,11101,QN,47-11,VAN DAM ST,199,Hunters Point-Sunnyside-West Maspeth
46463,38037776,UNDERGROUND LOUNGE,E512176,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,1/12/2018,OPEN,104-09 123 ST,4204508,410,28,4095770065,40.687252,-73.820416,11419,QN,104-09,123 ST,15802,South Ozone Park
48051,37039138,GOURMET BOUTIQUE/1FL-FRY,E480329,RH-24,INSULATION OF GREASE DUCTS,1/28/2017,OPEN,144-02 158 ST,4296646,413,31,4150120006,40.66563,-73.779688,11434,QN,144-02,158 ST,306,Springfield Gardens South-Brookville
47341,36020816,MO DELI GROCERY INC.,E420565,RH-1,INSTALL FIRE PROTECTION ORDER,1/15/2016,OPEN,85-02 PITKIN AVE,4245078,410,32,4113480042,40.674828,-73.851314,11417,QN,85-02,PITKIN AVE,58,Ozone Park
50750,30180442,NATIONAL GRID,E376892,OTHER0001,SEE FOLDER INFORMATION,1/11/2013,OPEN,1425 BAY 24 ST,4865286,414,31,4156700125,40.609462,-73.761533,11691,QN,1425,BAY 24 ST,100801,Far Rockaway-Bayswater
50724,34087221,ST.JOHNS UNIVERSITY(1FL),E439584,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,4/5/2016,OPEN,80-40 UTOPIA PKWY,4864353,408,24,4070210001,40.721859,-73.794577,11432,QN,80-40,UTOPIA PKWY,1267,Pomonok-Flushing Heights-Hillcrest
47805,31278427,PS 37 SPRINGFIELD,E507864,PBU-30,PROVIDE OR REPAIR A DOOR,10/2/2017,OPEN,179-37 137 AVE,4279864,412,27,4129930118,40.676263,-73.758583,11434,QN,179-37,137 AVE,352,St. Albans
45752,24169203,BROS KABABS INC,E484923,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,1/17/2016,OPEN,72-55 KISSENA BLVD,4147447,408,24,4068050050,40.727723,-73.812891,11367,QN,72-55,KISSENA BLVD,122702,Pomonok-Flushing Heights-Hillcrest
49455,31273329,PS 70 LT. JOE PETROSINO,E558051,PBU-11B,Repair fire alarm system,9/25/2018,OPEN,30-45 42 ST,4442503,401,22,4006960014,40.761806,-73.913903,11103,QN,30-45,42 ST,149,Astoria
48371,20020970,MAIN ST PLAZA CONDO CORP,E434455,HRU-14A,DISCONTINUE STORAGE-ELECT CLOSETS,3/12/2015,OPEN,133-36 41 RD,4309412,407,20,4050427501,40.75693,-73.82973,11355,QN,133-36,41 RD,849,Flushing
43383,31141955,53 ST RLTY LLC,E316868,SPK 17,RESTORE SPRINKLER SYS TO PROPER SERVICE,2/21/2013,OPEN,53-04 ROOSEVELT AVE,4030922,402,26,4013220066,40.744334,-73.911157,11377,QN,53-04,ROOSEVELT AVE,251,Woodside
45405,38387247,LAO CHAO BUNS,E559404,RH-85,REINSPECTION REQUIRED,11/21/2018,OPEN,42-14 BOWNE ST,4117062,407,20,4051820133,40.756689,-73.821939,11355,QN,42-14,BOWNE ST,857,Flushing
43513,7133713,ANWARD TAWADROUS,E378401,FO 4,SEAL TANK,10/27/2015,OPEN,35-20 94 ST,4036127,403,25,4014670014,40.752333,-73.873682,11372,QN,35-20,94 ST,273,Jackson Heights
48061,36187813,N BAR CORP.,E433100,LPG090,UNAPPROVED OUTDOOR STORAGE,6/8/2016,OPEN,25 VAN BRUNT RD,4297614,414,32,4155000080,40.597364,-73.819618,11693,QN,25,VAN BRUNT RD,107201,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
47324,29202595,PROPER CAFE,E285497,RH-23,ROOF TOP TERMINATION,11/19/2009,OPEN,217-01 LINDEN BLVD,4244233,413,27,4113180006,40.696089,-73.742367,11411,QN,217-01,LINDEN BLVD,598,Cambria Heights
46226,99041550,EL RANCHO REST BAR,E487284,RH-3,LEGALIZE - SYSTEM ALTERED,10/28/2016,OPEN,105-13 JAMAICA AVE,4192040,409,32,4092010039,40.69543,-73.841486,11418,QN,105-13,JAMAICA AVE,26,Richmond Hill
45129,38384723,SAI CHICKEN CUTLET #2,E559912,RH-54,QUARTERLY EXHAUST SYSTEM CLEANING,11/14/2018,OPEN,136-55 ROOSEVELT AVE,4112510,407,20,4049800061,40.760283,-73.828143,11354,QN,136-55,ROOSEVELT AVE,871,Flushing
42394,22016489,ENGINE 261 / F.D.N.Y.,E473822,RH-53,SEMI ANNUAL INSPECTION & RECORDS REQ.,8/17/2016,OPEN,37-20 29 ST,4004505,401,26,4003700023,40.75538,-73.933253,11101,QN,37-20,29 ST,51,Queensbridge-Ravenswood-Long Island City
42911,34074740,NYC BOARD OF EDUCATION,E439753,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,5/3/2016,OPEN,45-11 31 AVE,4012664,401,22,4007140001,40.759565,-73.912368,11103,QN,45-11,31 AVE,151,Astoria
42650,32034415,HOLY GUACOMOLE,E512993,RH-85,REINSPECTION REQUIRED,3/13/2018,OPEN,35-55 31 ST,4008001,401,26,4006040002,40.756624,-73.929364,11106,QN,35-55,31 ST,53,Astoria
45458,90005166,BABY WORLD TRADING CORP,E283868,STP 23,ARRANGE 5YR STANDPIPE FLOW PRESSURE TST,4/13/2009,OPEN,158-14 NORTHERN BLVD,4119366,407,20,4052770025,40.762924,-73.806794,11358,QN,158-14,NORTHERN BLVD,1171,Murray Hill
49472,87044228,NYC DEPT OF EDUCATION,E529778,PA 9,REQ SECONDARY MEANS OF EGRESS,8/29/2018,OPEN,33-34 80 ST,4442764,403,25,4012520001,40.754345,-73.88746,11372,QN,33-34,80 ST,285,Jackson Heights
49036,602250,DOUGLASTON SHOP CENTER,E477880,SPK 75,REPAIR/REPLACE DEFECTIVE LOW CHECK VALUE,7/27/2016,OPEN,242-02 61 AVE,4438369,411,23,4082860185,40.754366,-73.738535,11362,QN,242-02,61 AVE,152901,Douglas Manor-Douglaston-Little Neck
46429,28088672,LIBERTY DELIGHT REST,E484117,RH-20,PROVIDED ACCESS PANELS,12/15/2016,OPEN,110-16 LIBERTY AVE,4202409,410,28,4095330008,40.684388,-73.831442,11419,QN,110-16,LIBERTY AVE,100,South Ozone Park
47155,87000725,N Y C DEPT OF EDUCATION,E561035,PA 35,PROVIDE COF HOLDERS AS FIRE DRILL CONDUC,11/16/2018,OPEN,213-10 92 AVE,4226839,413,23,4106260001,40.720429,-73.746574,11428,QN,213-10,92 AVE,542,Queens Village
44110,616524,AROELL  4 LLC,E466217,OTHER0001,SEE FOLDER INFORMATION,1/12/2016,OPEN,58-97 57 ST,4059030,405,30,4026220102,40.718051,-73.911313,11378,QN,58-97,57 ST,535,Maspeth
44055,36337483,MASPETH SUPPLY COMPANY,E486534,HCU55,,10/17/2016,OPEN,55-14 48 ST,4058889,402,30,4025500083,40.728561,-73.919826,11378,QN,55-14,48 ST,205,Hunters Point-Sunnyside-West Maspeth
47350,26018770,GINO'S PIZZERIA & REST.,E480993,RH-8,ARRANGE FOR A MICRO-SWITCH RETEST,3/10/2017,OPEN,82-07 153 AVE,4246916,410,32,4114290034,40.666828,-73.851422,11414,QN,82-07,153 AVE,6202,Lindenwood-Howard Beach
50251,35097955,39 PRINCE REALTY LLC,E504277,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,5/18/2017,OPEN,39-16 PRINCE ST,4539244,407,20,4049737501,40.759056,-73.832279,11354,QN,39-16,PRINCE ST,871,Flushing
49107,27115997,MTA BRIDGES AND TUNNELS,E491595,OTHER0001,SEE FOLDER INFORMATION,8/21/2018,OPEN,10-55 51 AVE,4439044,402,26,4000400001,40.741861,-73.952209,11101,QN,Oct-55,51 AVE,7,Hunters Point-Sunnyside-West Maspeth
43431,4618518,MARIA LOZANO,E420308,FO 4,SEAL TANK,12/6/2016,OPEN,97-18 31 AVE,4034342,403,21,4014090008,40.760587,-73.871256,11369,QN,97-18,31 AVE,361,East Elmhurst
48068,5409156,DIVINE INVESTOR LLC,E489356,RH-86,HYRDOSTATIC TEST REQUIRED,5/29/2018,OPEN,13-12 BEACH CHANNEL DR,4297852,414,31,4155280005,40.605546,-73.754693,11691,QN,13-12,BEACH CHANNEL DR,103201,Far Rockaway-Bayswater
45985,24165011,PS  18 WINCHESTER SCHOOL,E311215,PBU-9A,Provide a LoA for IFA,8/26/2011,OPEN,86-35 235 CT,4166561,413,23,4079550002,40.731704,-73.732261,11427,QN,86-35,235 CT,1621,Bellerose
42493,38308334,27-07 43RD AVENUE LLC,E516680,HT-4,PROVIDE FSP FOR APPROVAL-HOTEL,9/13/2018,OPEN,27-03 43 AVE,4005129,402,26,4004320025,40.748137,-73.941295,11101,QN,27-03,43 AVE,19,Hunters Point-Sunnyside-West Maspeth
48370,20020970,MAIN ST PLAZA CONDO CORP,E434455,EAP-5,NO FIRE SAFTEY EAPD ON DUTY,3/12/2015,OPEN,133-36 41 RD,4309412,407,20,4050427501,40.75693,-73.82973,11355,QN,133-36,41 RD,849,Flushing
46002,31274871,PS 94 DAVID D PORTER,E550012,PBU-30,PROVIDE OR REPAIR A DOOR,7/2/2018,OPEN,41-77 LITTLE NECK PKWY,4169468,411,19,4081350029,40.771346,-73.738634,11363,QN,41-77,LITTLE NECK PKWY,1479,Douglas Manor-Douglaston-Little Neck
50167,28170587,FOREST HILLS PLZ,E316221,STP 5,"PLACESIAMESEATLEAST18"" ABOVE SIDEWALK",1/5/2012,OPEN,102-10 QUEENS BLVD,4536985,406,29,4031737502,40.725533,-73.851615,11375,QN,102-10,QUEENS BLVD,71305,Forest Hills
48056,37039138,GOURMET BOUTIQUE/1FL-FRY,E480327,RH-18,CONSTRUCTION OF DUCT (MATERIALS),1/28/2017,OPEN,144-02 158 ST,4296646,413,31,4150120006,40.66563,-73.779688,11434,QN,144-02,158 ST,306,Springfield Gardens South-Brookville
42304,95033460,SPARK DELI,E530543,RH-3,LEGALIZE - SYSTEM ALTERED,8/31/2018,OPEN,28-31 BORDEN AVE,4003561,402,26,4002920300,40.738934,-73.940987,11101,QN,28-31,BORDEN AVE,199,Hunters Point-Sunnyside-West Maspeth
42224,23136948,LA GUARDIA COLLEGE,E504526,SPPA 4,NO PA PERMIT,5/12/2017,OPEN,29-10 THOMSON AVE,4003516,402,26,4002730001,40.744262,-73.937888,11101,QN,29-10,THOMSON AVE,1,Hunters Point-Sunnyside-West Maspeth
43389,31269384,GREATER NEW YORK ACADEMY,E543100,PBU-11B,Repair fire alarm system,12/19/2018,OPEN,41-32 58 ST,4031141,402,26,4013280072,40.743717,-73.907362,11377,QN,41-32,58 ST,251,Woodside
42151,31283179,QUEENS TECHNICAL HIGH,E534965,PBU-58,Discont use of tempor wiring,10/10/2018,OPEN,37-02 47 AVE,4003259,402,26,4002280020,40.741538,-73.927999,11101,QN,37-02,47 AVE,189,Hunters Point-Sunnyside-West Maspeth
46355,95037958,ATLANTIC BAMBOO GARDEN,E529836,SPPA 4,NO PA PERMIT,9/7/2018,OPEN,107-04 ATLANTIC AVE,4197211,409,28,4093890001,40.69086,-73.838083,11416,QN,107-04,ATLANTIC AVE,116,Richmond Hill
48162,610485,JASA HOUSING MGMT,E518394,STP 29,REPAIRREPLACELEAKINGDEFECTIVELOWER CKVAL,3/23/2018,OPEN,19-25 SEAGIRT BLVD,4301620,414,31,4158100025,40.594182,-73.754167,11691,QN,19-25,SEAGIRT BLVD,99802,Far Rockaway-Bayswater
45448,31273352,ST ANDREW AVELLINO,E502696,PBU-16A,Prov/recharg/tags fire exting,12/11/2017,OPEN,35-50 158 ST,4119298,407,19,4052730015,40.764572,-73.807657,11358,QN,35-50,158 ST,1171,Murray Hill
45462,94046521,OB'S CAVERN,E485949,RH-3,LEGALIZE - SYSTEM ALTERED,3/20/2018,OPEN,36-27 164 ST,4119566,407,19,4052870009,40.762087,-73.801685,11358,QN,36-27,164 ST,1175,Murray Hill
43707,31265333,P.S. 143 LOUIS ARMSTONG,E476335,PBU-52,Limit size of walls decorations,10/29/2018,OPEN,34-74 113 ST,4043827,403,21,4017560025,40.755806,-73.855968,11368,QN,34-74,113 ST,381,North Corona
48392,531160,PEGGY SHAPIRO,E365582,SPK 17,RESTORE SPRINKLER SYS TO PROPER SERVICE,1/15/2012,OPEN,49-01 ROCKAWAY BEACH BLVD,4311191,414,31,4158570042,40.592877,-73.780589,11691,QN,49-01,ROCKAWAY BEACH BLVD,97204,Hammels-Arverne-Edgemere
49879,24063240,PUBLIC STORAGE INC,E310858,OTHER0001,SEE FOLDER INFORMATION,1/19/2011,OPEN,41-02 NORTHERN BLVD,4463055,401,26,4001830040,40.752333,-73.922378,11101,QN,41-02,NORTHERN BLVD,171,Hunters Point-Sunnyside-West Maspeth
47705,87088514,NYC DEPT OF EDUCATION,E290643,PA 35,PROVIDE COF HOLDERS AS FIRE DRILL CONDUC,12/6/2016,OPEN,126-10 BEDELL ST,4270045,412,28,4124950065,40.679749,-73.774494,11434,QN,126-10,BEDELL ST,33402,Springfield Gardens North
48043,35268317,JFK INN CORP,E430385,OTHER0001,SEE FOLDER INFORMATION,9/15/2015,OPEN,154-10 S CONDUIT AVE,4296614,413,31,4150040001,40.666188,-73.782159,11434,QN,154-10,S CONDUIT AVE,306,Springfield Gardens South-Brookville
48890,27104025,MTA NYC TRANSIT,E352130,OTHER0001,SEE FOLDER INFORMATION,10/12/2012,OPEN,55-04 MASPETH AVE,4437469,405,30,4026100530,40.721519,-73.914854,11378,QN,55-04,MASPETH AVE,219,Hunters Point-Sunnyside-West Maspeth
50068,31044225,AMANAH DELI,E556412,RH-19,TYPE I HOODS Û CONTINUOUS EXTERNAL WELD,12/5/2018,OPEN,13-36 BEACH CHANNEL DR,4531902,414,31,4155280112,40.606187,-73.754523,11691,QN,13-36,BEACH CHANNEL DR,103201,Far Rockaway-Bayswater
43972,24163529,IS 125 WOODSIDE,E368918,PBU-40,Prov CoF for maint of spk/IFA,10/12/2011,OPEN,46-02 47 AVE,4052874,402,26,4022840006,40.740459,-73.918717,11377,QN,46-02,47 AVE,235,Hunters Point-Sunnyside-West Maspeth
50073,27004886,GIL NORTHERN ENTERP LLC,E494845,OTHER0001,SEE FOLDER INFORMATION,5/18/2017,OPEN,150-17 NORTHERN BLVD,4532169,407,20,4050080031,40.76544,-73.814423,11354,QN,150-17,NORTHERN BLVD,1157,Murray Hill
48734,32339780,VAVGHN COLLEGE,E376636,OTHER0001,SEE FOLDER INFORMATION,11/30/2012,OPEN,86-03 23 AVE,4437065,403,22,4010640002,40.76798,-73.88247,11369,QN,86-03,23 AVE,347,Jackson Heights
44194,37291846,HUFFMAN KOOS,E502069,OTHER0001,SEE FOLDER INFORMATION,9/14/2017,OPEN,86-46 QUEENS BLVD,4064690,404,25,4028520027,40.735517,-73.876681,11373,QN,86-46,QUEENS BLVD,475,Elmhurst
49113,98055999,FIVE LOAVES & TWO FISHES,E420806,RH-3,LEGALIZE - SYSTEM ALTERED,11/18/2015,OPEN,82-74 BROADWAY,4439095,404,25,4015350095,40.741368,-73.881465,11373,QN,82-74,BROADWAY,485,Elmhurst-Maspeth
49966,31273451,PS 7 LOUIS SIMEONE,E557497,PBU-52,Limit size of walls decorations,10/26/2018,OPEN,80-55 CORNISH AVE,4467710,404,25,4015380075,40.739883,-73.88242,11373,QN,80-55,CORNISH AVE,485,Elmhurst-Maspeth
49480,99004376,PS 157/NYC DOE,E333086,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,9/14/2011,OPEN,63-55 102 ST,4442846,406,29,4021260014,40.732314,-73.853007,11374,QN,63-55,102 ST,721,Forest Hills
43634,87005112,NY EL DIAMENTE CORP,E529172,SPPA 4,NO PA PERMIT,10/1/2018,OPEN,90-18 ROOSEVELT AVE,4038785,404,21,4015510004,40.748255,-73.875635,11372,QN,90-18,ROOSEVELT AVE,469,Elmhurst
45642,20027249,"211-11 NORTHERN,LLC",E454799,EAP-1,PREPARE EAP PLAN AS PER GUIDELINE,5/4/2015,OPEN,211-11 NORTHERN BLVD,4138234,411,19,4062850029,40.759997,-73.7717,11361,QN,211-11,NORTHERN BLVD,1467,Bayside-Bayside Hills
48754,31280761,P.S. 212,E550053,PBU-9A,Provide a LoA for IFA,5/1/2018,OPEN,34-25 82 ST,4437128,403,25,4014430019,40.753131,-73.884636,11372,QN,34-25,82 ST,283,Jackson Heights
46266,37316825,VIKEPRA PARTNER LLC,E499313,SPPA 4,NO PA PERMIT,10/13/2017,OPEN,117-03 HILLSIDE AVE,4193411,409,29,4092570053,40.700359,-73.833009,11418,QN,117-03,HILLSIDE AVE,132,Richmond Hill
43888,37302882,BLUMENFELD DEVELOPMENT,E505166,OTHER0001,SEE FOLDER INFORMATION,11/14/2017,OPEN,99-01 QUEENS BLVD,4050967,406,29,4021180001,40.727463,-73.853853,11374,QN,99-01,QUEENS BLVD,71304,Forest Hills
47105,25100397,FDNY/E301/L150,E462409,RH-59,PROVIDE K CLASS OR OTHER EXTINGUISHER,7/19/2016,OPEN,91-02 197 ST,4222434,412,23,4104640025,40.714495,-73.763041,11423,QN,91-02,197 ST,484,Hollis
43851,86062148,N Y C DEPT OF PARKS,E290903,PA 37,PROVIDE COF HOLDER FOR SPK,10/18/2016,OPEN,93-29 QUEENS BLVD,4050408,406,29,4020770050,40.731817,-73.865502,11374,QN,93-29,QUEENS BLVD,71702,Rego Park
43221,97039903,AXEL PLASTICS RESEARCH,E478569,OTHER0001,SEE FOLDER INFORMATION,4/18/2017,OPEN,34-10 58 ST,4027333,402,26,4011960056,40.75159,-73.904022,11377,QN,34-10,58 ST,257,Woodside
50050,88106489,ASTORIA PROPERTIES CO,E394938,EAP-1,PREPARE EAP PLAN AS PER GUIDELINE,10/22/2014,OPEN,32-75 STEINWAY ST,4530777,401,26,4006760010,40.757009,-73.92024,11103,QN,32-75,STEINWAY ST,157,Astoria
48671,535708,COORS MEDIA,E355316,OTHER0001,SEE FOLDER INFORMATION,10/18/2013,OPEN,50-09 27 ST,4436648,402,26,4001130001,40.740088,-73.941733,11101,QN,50-09,27 ST,1,Hunters Point-Sunnyside-West Maspeth
44849,34118877,SAL'S PIZZA,E496926,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,5/8/2017,OPEN,20-07 127 ST,4099328,407,19,4041720007,40.781171,-73.840966,11356,QN,20-07,127 ST,919,College Point
47649,92056894,NYC DEPT OF EDUCATION,E528900,SPPA 4,NO PA PERMIT,8/22/2018,OPEN,166-01 116 AVE,4267260,412,27,4123410031,40.687275,-73.781171,11434,QN,166-01,116 AVE,278,Baisley Park
46321,37026879,RUBIES COSTUMES,E464537,OTHER0001,SEE FOLDER INFORMATION,1/4/2017,OPEN,120-08 JAMAICA AVE,4195981,409,29,4093300001,40.700042,-73.82952,11418,QN,120-08,JAMAICA AVE,144,Richmond Hill
46199,34213926,EL POLLO INK AREST INC,E534859,RH-3,LEGALIZE - SYSTEM ALTERED,8/24/2018,OPEN,89-20 101 AVE,4189113,409,32,4090930010,40.682836,-73.850314,11416,QN,89-20,101 AVE,4001,Woodhaven
48650,27111236,TRIANGLE S/S INC,E492658,OTHER0001,SEE FOLDER INFORMATION,12/3/2018,OPEN,129-01 NY-BREWER BLVD,4436356,412,28,4124950002,40.67734,-73.778084,11434,QN,129-01,NY-BREWER BLVD,33402,Springfield Gardens North
46615,88113238,89-31 JAMAICA LLC,E327611,HR-2,PROVIDE FSD & DEPUTY FSD,1/21/2011,OPEN,89-31 161 ST,4208869,412,24,4097600027,40.705598,-73.799164,11432,QN,89-31,161 ST,44601,Jamaica
49253,37303195,MITO ASIAN FUSION INC,E561333,SPPA 4,NO PA PERMIT,10/16/2018,OPEN,64-18 108 ST,4439613,406,29,4021490001,40.732344,-73.849783,11375,QN,64-18,108 ST,743,Forest Hills
46898,21075510,NATIONWIDE PAPER STOCK,E560382,SPK 6,RESTORE SPK SYS AND RETEST,11/2/2018,OPEN,154-20 SOUTH RD,4215703,412,28,4101220001,40.6965,-73.799168,11433,QN,154-20,SOUTH RD,254,South Jamaica
44767,31284730,PS 87 MIDDLE VILLAGE SCH,E557362,PBU-9A,Provide a LoA for IFA,12/4/2018,OPEN,67-54 80 ST,4091737,405,30,4037820027,40.711555,-73.871819,11379,QN,67-54,80 ST,621,Middle Village
47989,34139113,C & J REST. & BAKERY INC,E379819,RH-2,LEGALIZE EXTINGUISHING SYSTEM -NO RECORD,5/28/2014,OPEN,247-12 S CONDUIT AVE,4289451,413,31,4136210013,40.66516,-73.730694,11422,QN,247-12,S CONDUIT AVE,656,Rosedale
